,vehicle_category,zone_in,zone_out,hour,day_category,avg_traffic
1829,motorcycle,3,6,12,weekend,6.333333333333333
1830,motorcycle,3,6,12,weekday,12.714285714285714
1831,motorcycle,3,6,13,weekend,6.111111111111111
1832,motorcycle,3,6,13,weekday,14.0
1833,motorcycle,3,6,14,weekend,5.111111111111111
1834,motorcycle,3,6,14,weekday,9.666666666666666
1835,motorcycle,3,6,15,weekend,7.444444444444445
1836,motorcycle,3,6,15,weekday,8.285714285714286
1837,motorcycle,3,6,16,weekend,7.111111111111111
1838,motorcycle,3,6,16,weekday,9.523809523809524
1839,motorcycle,3,6,17,weekend,8.0
1840,motorcycle,3,6,17,weekday,11.523809523809524
1841,motorcycle,3,6,18,weekend,7.555555555555555
1842,motorcycle,3,6,18,weekday,19.333333333333332
1843,motorcycle,3,6,19,weekend,7.777777777777778
1844,motorcycle,3,6,19,weekday,15.523809523809524
1845,motorcycle,3,6,20,weekend,7.222222222222222
1846,motorcycle,3,6,20,weekday,8.75
1847,motorcycle,3,6,21,weekend,4.888888888888889
1848,motorcycle,3,6,21,weekday,6.238095238095238
1849,motorcycle,3,6,22,weekend,3.7777777777777777
1850,motorcycle,3,6,22,weekday,5.75
1851,motorcycle,3,6,23,weekend,4.777777777777778
1852,motorcycle,3,6,23,weekday,5.647058823529412
1853,motorcycle,4,5,0,weekday,1.0
1854,motorcycle,4,5,6,weekday,1.0
1855,motorcycle,4,5,7,weekday,1.0
1856,motorcycle,4,5,8,weekday,1.0
1857,motorcycle,4,5,9,weekday,1.0
1858,motorcycle,4,5,10,weekday,1.0
1859,motorcycle,4,5,11,weekend,1.0
1860,motorcycle,4,5,11,weekday,1.0
1861,motorcycle,4,5,12,weekend,1.0
1862,motorcycle,4,5,12,weekday,1.2
1863,motorcycle,4,5,13,weekday,1.25
1864,motorcycle,4,5,14,weekend,1.0
1865,motorcycle,4,5,14,weekday,1.25
1866,motorcycle,4,5,15,weekday,1.0
1867,motorcycle,4,5,16,weekday,1.0
1868,motorcycle,4,5,17,weekday,1.2222222222222223
1869,motorcycle,4,5,18,weekend,1.0
1870,motorcycle,4,5,18,weekday,1.25
1871,motorcycle,4,5,19,weekday,1.3333333333333333
1872,motorcycle,4,5,20,weekend,1.0
1873,motorcycle,4,5,20,weekday,1.5555555555555556
1874,motorcycle,4,5,21,weekday,1.0
1875,motorcycle,4,5,23,weekday,1.0
1876,motorcycle,4,6,0,weekday,1.3333333333333333
1877,motorcycle,4,6,3,weekend,1.0
1878,motorcycle,4,6,8,weekday,1.0
1879,motorcycle,4,6,9,weekday,1.0
1880,motorcycle,4,6,10,weekend,1.0
1881,motorcycle,4,6,10,weekday,1.0
1882,motorcycle,4,6,11,weekend,1.0
1883,motorcycle,4,6,11,weekday,1.0
1884,motorcycle,4,6,12,weekend,1.0
1885,motorcycle,4,6,12,weekday,1.0
1886,motorcycle,4,6,13,weekend,3.0
1887,motorcycle,4,6,13,weekday,1.3333333333333333
1888,motorcycle,4,6,14,weekend,1.5
1889,motorcycle,4,6,14,weekday,1.3333333333333333
1890,motorcycle,4,6,15,weekend,1.3333333333333333
1891,motorcycle,4,6,15,weekday,1.0
1892,motorcycle,4,6,16,weekday,1.0
1893,motorcycle,4,6,17,weekend,1.0
1894,motorcycle,4,6,17,weekday,1.7142857142857142
1895,motorcycle,4,6,18,weekend,1.5
1896,motorcycle,4,6,18,weekday,1.4285714285714286
1897,motorcycle,4,6,19,weekend,1.0
1898,motorcycle,4,6,19,weekday,1.9166666666666667
1899,motorcycle,4,6,20,weekend,1.25
1900,motorcycle,4,6,20,weekday,1.375
1901,motorcycle,4,6,21,weekend,2.0
1902,motorcycle,4,6,21,weekday,1.2222222222222223
1903,motorcycle,4,6,22,weekend,1.0
1904,motorcycle,4,6,22,weekday,1.2
1905,motorcycle,4,6,23,weekend,1.0
1906,motorcycle,4,6,23,weekday,1.3333333333333333
1907,motorcycle,5,3,0,weekday,1.0
1908,motorcycle,5,3,1,weekend,1.0
1909,motorcycle,5,3,1,weekday,1.0
1910,motorcycle,5,3,2,weekend,1.0
1911,motorcycle,5,3,4,weekday,1.0
1912,motorcycle,5,3,6,weekend,1.0
1913,motorcycle,5,3,7,weekday,1.1666666666666667
1914,motorcycle,5,3,8,weekend,1.0
1915,motorcycle,5,3,8,weekday,3.7777777777777777
1916,motorcycle,5,3,9,weekday,4.0
1917,motorcycle,5,3,10,weekend,2.0
1918,motorcycle,5,3,10,weekday,1.5714285714285714
1919,motorcycle,5,3,11,weekday,1.7692307692307692
1920,motorcycle,5,3,12,weekend,1.0
1921,motorcycle,5,3,12,weekday,2.1875
1922,motorcycle,5,3,13,weekend,1.0
1923,motorcycle,5,3,13,weekday,2.235294117647059
1924,motorcycle,5,3,14,weekend,1.3333333333333333
1925,motorcycle,5,3,14,weekday,2.0
1926,motorcycle,5,3,15,weekend,1.0
1927,motorcycle,5,3,15,weekday,1.7142857142857142
1928,motorcycle,5,3,16,weekend,2.0
1929,motorcycle,5,3,16,weekday,1.6666666666666667
1930,motorcycle,5,3,17,weekend,1.5
1931,motorcycle,5,3,17,weekday,3.473684210526316
1932,motorcycle,5,3,18,weekend,1.0
1933,motorcycle,5,3,18,weekday,5.55
1934,motorcycle,5,3,19,weekday,4.315789473684211
1935,motorcycle,5,3,20,weekend,1.5
1936,motorcycle,5,3,20,weekday,1.6666666666666667
1937,motorcycle,5,3,21,weekend,1.0
1938,motorcycle,5,3,21,weekday,1.4
1939,motorcycle,5,3,22,weekend,1.0
1940,motorcycle,5,3,22,weekday,1.1666666666666667
1941,motorcycle,5,3,23,weekend,1.0
1942,motorcycle,5,3,23,weekday,1.0
1943,motorcycle,5,5,0,weekend,1.0
1944,motorcycle,5,5,1,weekday,1.0
1945,motorcycle,5,5,2,weekday,1.0
1946,motorcycle,5,5,4,weekday,1.0
1947,motorcycle,5,5,6,weekday,1.0
1948,motorcycle,5,5,7,weekday,1.0
1949,motorcycle,5,5,8,weekday,1.25
1950,motorcycle,5,5,9,weekend,1.5
1951,motorcycle,5,5,9,weekday,1.2857142857142858
1952,motorcycle,5,5,10,weekend,1.0
1953,motorcycle,5,5,10,weekday,1.2857142857142858
1954,motorcycle,5,5,11,weekend,1.0
1955,motorcycle,5,5,11,weekday,1.0
1956,motorcycle,5,5,12,weekend,1.0
1957,motorcycle,5,5,12,weekday,1.0
1958,motorcycle,5,5,13,weekend,1.0
1959,motorcycle,5,5,13,weekday,1.2857142857142858
1960,motorcycle,5,5,14,weekend,2.0
1961,motorcycle,5,5,14,weekday,1.3333333333333333
1962,motorcycle,5,5,15,weekend,1.0
1963,motorcycle,5,5,15,weekday,1.0
1964,motorcycle,5,5,16,weekend,1.5
1965,motorcycle,5,5,16,weekday,1.4
1966,motorcycle,5,5,17,weekend,2.0
1967,motorcycle,5,5,17,weekday,1.0
1968,motorcycle,5,5,18,weekend,1.0
1969,motorcycle,5,5,18,weekday,1.625
1970,motorcycle,5,5,19,weekend,1.0
1971,motorcycle,5,5,19,weekday,2.1666666666666665
1972,motorcycle,5,5,20,weekend,1.0
1973,motorcycle,5,5,20,weekday,1.5
1974,motorcycle,5,5,21,weekday,1.0
1975,motorcycle,5,5,22,weekday,1.5
1976,motorcycle,5,6,0,weekday,1.0
1977,motorcycle,5,6,6,weekday,1.0
1978,motorcycle,5,6,7,weekend,1.0
1979,motorcycle,5,6,7,weekday,1.5714285714285714
1980,motorcycle,5,6,8,weekend,1.0
1981,motorcycle,5,6,8,weekday,2.2857142857142856
1982,motorcycle,5,6,9,weekday,2.4
1983,motorcycle,5,6,10,weekend,1.5
1984,motorcycle,5,6,10,weekday,1.1111111111111112
1985,motorcycle,5,6,11,weekend,1.0
1986,motorcycle,5,6,11,weekday,1.4285714285714286
1987,motorcycle,5,6,12,weekend,2.0
1988,motorcycle,5,6,12,weekday,2.5833333333333335
1989,motorcycle,5,6,13,weekend,1.2
1990,motorcycle,5,6,13,weekday,1.7857142857142858
1991,motorcycle,5,6,14,weekend,2.25
1992,motorcycle,5,6,14,weekday,1.4545454545454546
1993,motorcycle,5,6,15,weekend,1.5
1994,motorcycle,5,6,15,weekday,1.9090909090909092
1995,motorcycle,5,6,16,weekend,1.0
1996,motorcycle,5,6,16,weekday,1.0
1997,motorcycle,5,6,17,weekend,1.0
1998,motorcycle,5,6,17,weekday,1.1818181818181819
1999,motorcycle,5,6,18,weekend,3.0
2000,motorcycle,5,6,18,weekday,2.466666666666667
2001,motorcycle,5,6,19,weekend,2.0
2002,motorcycle,5,6,19,weekday,2.3333333333333335
2003,motorcycle,5,6,20,weekend,1.6666666666666667
2004,motorcycle,5,6,20,weekday,1.1538461538461537
2005,motorcycle,5,6,21,weekend,3.0
2006,motorcycle,5,6,21,weekday,1.2
2007,motorcycle,5,6,22,weekday,2.0
2008,motorcycle,5,6,23,weekday,1.0
2009,person,2,4,0,weekend,1.7142857142857142
2010,person,2,4,0,weekday,1.4
2011,person,2,4,1,weekend,1.0
2012,person,2,4,1,weekday,1.2
2013,person,2,4,2,weekend,1.0
2014,person,2,4,2,weekday,1.3333333333333333
2015,person,2,4,3,weekday,1.0
2016,person,2,4,4,weekend,1.0
2017,person,2,4,4,weekday,1.0
2018,person,2,4,5,weekend,1.0
2019,person,2,4,5,weekday,1.25
2020,person,2,4,6,weekend,1.1666666666666667
2021,person,2,4,6,weekday,1.5833333333333333
2022,person,2,4,7,weekend,1.2
2023,person,2,4,7,weekday,2.4444444444444446
2024,person,2,4,8,weekend,3.8
2025,person,2,4,8,weekday,11.857142857142858
2026,person,2,4,9,weekend,3.5714285714285716
2027,person,2,4,9,weekday,9.95
2028,person,2,4,10,weekend,4.444444444444445
2029,person,2,4,10,weekday,4.052631578947368
2030,person,2,4,11,weekend,4.375
2031,person,2,4,11,weekday,3.6315789473684212
2032,person,2,4,12,weekend,6.142857142857143
2033,person,2,4,12,weekday,7.380952380952381
2034,person,2,4,13,weekend,4.0
2035,person,2,4,13,weekday,8.142857142857142
2036,person,2,4,14,weekend,5.625
2037,person,2,4,14,weekday,6.05
2038,person,2,4,15,weekend,5.555555555555555
2039,person,2,4,15,weekday,3.619047619047619
2040,person,2,4,16,weekend,5.555555555555555
2041,person,2,4,16,weekday,4.809523809523809
2042,person,2,4,17,weekend,4.555555555555555
2043,person,2,4,17,weekday,8.333333333333334
2044,person,2,4,18,weekend,2.125
2045,person,2,4,18,weekday,13.25
2046,person,2,4,19,weekend,4.222222222222222
2047,person,2,4,19,weekday,10.238095238095237
2048,person,2,4,20,weekend,2.5
2049,person,2,4,20,weekday,6.95
2050,person,2,4,21,weekend,3.0
2051,person,2,4,21,weekday,3.4444444444444446
2052,person,2,4,22,weekend,1.5714285714285714
2053,person,2,4,22,weekday,3.2666666666666666
2054,person,2,4,23,weekend,2.4285714285714284
2055,person,2,4,23,weekday,2.090909090909091
2056,person,4,2,0,weekend,2.4285714285714284
2057,person,4,2,0,weekday,2.6666666666666665
2058,person,4,2,1,weekend,2.5
2059,person,4,2,1,weekday,2.6153846153846154
2060,person,4,2,2,weekend,1.3333333333333333
2061,person,4,2,2,weekday,2.1
2062,person,4,2,3,weekend,1.5
2063,person,4,2,3,weekday,1.0
2064,person,4,2,4,weekend,1.6
2065,person,4,2,4,weekday,1.0
2066,person,4,2,5,weekday,1.25
2067,person,4,2,6,weekend,1.75
2068,person,4,2,6,weekday,2.8421052631578947
2069,person,4,2,7,weekend,1.5714285714285714
2070,person,4,2,7,weekday,9.473684210526315
2071,person,4,2,8,weekend,3.6666666666666665
2072,person,4,2,8,weekday,22.666666666666668
2073,person,4,2,9,weekend,6.333333333333333
2074,person,4,2,9,weekday,24.142857142857142
2075,person,4,2,10,weekend,6.777777777777778
2076,person,4,2,10,weekday,8.428571428571429
2077,person,4,2,11,weekend,11.222222222222221
2078,person,4,2,11,weekday,7.9523809523809526
2079,person,4,2,12,weekend,9.777777777777779
2080,person,4,2,12,weekday,21.047619047619047
2081,person,4,2,13,weekend,8.333333333333334
2082,person,4,2,13,weekday,16.285714285714285
2083,person,4,2,14,weekend,9.11111111111111
2084,person,4,2,14,weekday,9.428571428571429
2085,person,4,2,15,weekend,11.222222222222221
2086,person,4,2,15,weekday,9.0
2087,person,4,2,16,weekend,11.444444444444445
2088,person,4,2,16,weekday,10.666666666666666
2089,person,4,2,17,weekend,9.0
2090,person,4,2,17,weekday,15.142857142857142
2091,person,4,2,18,weekend,6.0
2092,person,4,2,18,weekday,14.3
2093,person,4,2,19,weekend,6.625
2094,person,4,2,19,weekday,14.95
2095,person,4,2,20,weekend,5.555555555555555
2096,person,4,2,20,weekday,9.428571428571429
2097,person,4,2,21,weekend,2.5714285714285716
2098,person,4,2,21,weekday,3.8421052631578947
2099,person,4,2,22,weekend,2.0
2100,person,4,2,22,weekday,4.0625
2101,person,4,2,23,weekend,5.0
2102,person,4,2,23,weekday,4.666666666666667
2103,person,5,4,0,weekend,2.0
2104,person,5,4,0,weekday,2.0
2105,person,5,4,1,weekend,1.0
2106,person,5,4,1,weekday,1.2
2107,person,5,4,2,weekend,1.0
2108,person,5,4,2,weekday,2.0
2109,person,5,4,3,weekday,1.6666666666666667
2110,person,5,4,4,weekday,1.0
2111,person,5,4,5,weekend,1.0
2112,person,5,4,5,weekday,1.0
2113,person,5,4,6,weekend,1.0
2114,person,5,4,6,weekday,1.25
2115,person,5,4,7,weekday,2.0
2116,person,5,4,8,weekend,2.0
2117,person,5,4,8,weekday,6.555555555555555
2118,person,5,4,9,weekend,1.8
2119,person,5,4,9,weekday,5.833333333333333
2120,person,5,4,10,weekend,1.6
2121,person,5,4,10,weekday,2.0
2122,person,5,4,11,weekend,1.5
2123,person,5,4,11,weekday,1.6428571428571428
2124,person,5,4,12,weekend,2.5
2125,person,5,4,12,weekday,3.111111111111111
2126,person,5,4,13,weekend,1.7142857142857142
2127,person,5,4,13,weekday,3.9375
2128,person,5,4,14,weekend,2.4
2129,person,5,4,14,weekday,3.0
2130,person,5,4,15,weekend,2.6666666666666665
2131,person,5,4,15,weekday,2.0
2132,person,5,4,16,weekend,2.6666666666666665
2133,person,5,4,16,weekday,1.8235294117647058
2134,person,5,4,17,weekend,2.25
2135,person,5,4,17,weekday,2.75
2136,person,5,4,18,weekend,1.25
2137,person,5,4,18,weekday,5.526315789473684
2138,person,5,4,19,weekend,1.75
2139,person,5,4,19,weekday,3.5294117647058822
2140,person,5,4,20,weekend,2.2
2141,person,5,4,20,weekday,2.8125
2142,person,5,4,21,weekend,1.0
2143,person,5,4,21,weekday,1.3846153846153846
2144,person,5,4,22,weekday,1.5555555555555556
2145,person,5,4,23,weekend,1.0
2146,person,5,4,23,weekday,2.2857142857142856
2147,person,6,4,0,weekend,1.75
2148,person,6,4,0,weekday,1.0
2149,person,6,4,1,weekend,2.0
2150,person,6,4,1,weekday,1.0
2151,person,6,4,2,weekend,1.0
2152,person,6,4,3,weekend,1.0
2153,person,6,4,3,weekday,1.0
2154,person,6,4,4,weekend,1.0
2155,person,6,4,4,weekday,1.0
2156,person,6,4,5,weekend,1.0
2157,person,6,4,5,weekday,1.0
2158,person,6,4,6,weekday,1.5
2159,person,6,4,7,weekend,2.0
2160,person,6,4,7,weekday,2.0
2161,person,6,4,8,weekend,3.3333333333333335
2162,person,6,4,8,weekday,7.7368421052631575
2163,person,6,4,9,weekend,2.6
2164,person,6,4,9,weekday,6.833333333333333
2165,person,6,4,10,weekend,3.857142857142857
2166,person,6,4,10,weekday,2.8947368421052633
2167,person,6,4,11,weekend,5.666666666666667
2168,person,6,4,11,weekday,2.9473684210526314
2169,person,6,4,12,weekend,7.5
2170,person,6,4,12,weekday,7.052631578947368
2171,person,6,4,13,weekend,3.5
2172,person,6,4,13,weekday,7.611111111111111
2173,person,6,4,14,weekend,4.857142857142857
2174,person,6,4,14,weekday,8.842105263157896
2175,person,6,4,15,weekend,5.142857142857143
2176,person,6,4,15,weekday,5.421052631578948
2177,person,6,4,16,weekend,5.142857142857143
2178,person,6,4,16,weekday,9.3
2179,person,6,4,17,weekend,2.3333333333333335
2180,person,6,4,17,weekday,7.777777777777778
2181,person,6,4,18,weekend,1.5
2182,person,6,4,18,weekday,4.066666666666666
2183,person,6,4,19,weekend,1.5
2184,person,6,4,19,weekday,4.4375
2185,person,6,4,20,weekend,2.0
2186,person,6,4,20,weekday,4.0625
2187,person,6,4,21,weekend,1.5
2188,person,6,4,21,weekday,1.8888888888888888
2189,person,6,4,22,weekend,1.5
2190,person,6,4,22,weekday,1.75
2191,person,6,4,23,weekend,1.5
2192,person,6,4,23,weekday,1.4166666666666667
2193,trottinette,1,3,8,weekday,1.0
2194,trottinette,1,3,17,weekday,1.0
2195,trottinette,1,6,8,weekday,1.0
2196,trottinette,1,6,11,weekday,1.0
2197,trottinette,1,6,14,weekday,1.0
2198,trottinette,1,6,16,weekday,1.0
2199,trottinette,2,3,8,weekday,1.0
2200,trottinette,2,3,9,weekday,1.0
2201,trottinette,2,3,10,weekend,1.0
2202,trottinette,2,3,10,weekday,1.0
2203,trottinette,2,3,11,weekday,1.0
2204,trottinette,2,3,15,weekday,1.0
2205,trottinette,2,3,16,weekday,1.0
2206,trottinette,2,4,9,weekend,1.0
2207,trottinette,2,4,11,weekday,1.0
2208,trottinette,2,4,12,weekend,1.0
2209,trottinette,2,5,5,weekday,1.0
2210,trottinette,2,5,6,weekday,1.0
2211,trottinette,2,5,7,weekend,1.0
2212,trottinette,2,5,7,weekday,3.0
2213,trottinette,2,5,8,weekend,1.5
2214,trottinette,2,5,8,weekday,6.5
2215,trottinette,2,5,9,weekend,2.5
2216,trottinette,2,5,9,weekday,5.3
2217,trottinette,2,5,10,weekend,1.6666666666666667
2218,trottinette,2,5,10,weekday,2.473684210526316
2219,trottinette,2,5,11,weekend,1.8333333333333333
2220,trottinette,2,5,11,weekday,2.142857142857143
2221,trottinette,2,5,12,weekend,2.0
2222,trottinette,2,5,12,weekday,2.1538461538461537
2223,trottinette,2,5,13,weekend,2.25
2224,trottinette,2,5,13,weekday,2.235294117647059
2225,trottinette,2,5,14,weekend,2.5
2226,trottinette,2,5,14,weekday,1.75
2227,trottinette,2,5,15,weekend,2.0
2228,trottinette,2,5,15,weekday,1.6
2229,trottinette,2,5,16,weekend,2.2
2230,trottinette,2,5,16,weekday,1.875
2231,trottinette,2,5,17,weekend,1.1666666666666667
2232,trottinette,2,5,17,weekday,1.5555555555555556
2233,trottinette,2,5,18,weekend,3.0
2234,trottinette,2,5,18,weekday,1.0
2235,trottinette,2,5,19,weekday,1.0
2236,trottinette,2,5,20,weekend,1.0
2237,trottinette,2,5,20,weekday,1.0
2238,trottinette,2,5,21,weekend,1.0
2239,trottinette,2,5,21,weekday,1.0
2240,trottinette,2,5,22,weekday,1.0
2241,trottinette,2,5,23,weekend,1.3333333333333333
2242,trottinette,2,6,0,weekend,1.0
2243,trottinette,2,6,0,weekday,1.0
2244,trottinette,2,6,3,weekend,1.0
2245,trottinette,2,6,3,weekday,1.0
2246,trottinette,2,6,6,weekend,1.0
2247,trottinette,2,6,6,weekday,1.25
2248,trottinette,2,6,7,weekday,1.1428571428571428
2249,trottinette,2,6,8,weekend,1.3333333333333333
2250,trottinette,2,6,8,weekday,3.263157894736842
2251,trottinette,2,6,9,weekend,1.3333333333333333
2252,trottinette,2,6,9,weekday,3.8333333333333335
2253,trottinette,2,6,10,weekend,2.0
2254,trottinette,2,6,10,weekday,1.7692307692307692
2255,trottinette,2,6,11,weekend,1.5714285714285714
2256,trottinette,2,6,11,weekday,1.25
2257,trottinette,2,6,12,weekend,1.75
2258,trottinette,2,6,12,weekday,1.3636363636363635
2259,trottinette,2,6,13,weekend,1.4285714285714286
2260,trottinette,2,6,13,weekday,1.75
2261,trottinette,2,6,14,weekend,1.0
2262,trottinette,2,6,14,weekday,1.3
2263,trottinette,2,6,15,weekend,1.4
2264,trottinette,2,6,15,weekday,1.5
2265,trottinette,2,6,16,weekend,1.3333333333333333
2266,trottinette,2,6,16,weekday,1.8181818181818181
2267,trottinette,2,6,17,weekend,1.0
2268,trottinette,2,6,17,weekday,1.875
2269,trottinette,2,6,18,weekend,2.0
2270,trottinette,2,6,18,weekday,1.0
2271,trottinette,2,6,20,weekday,1.0
2272,trottinette,2,6,21,weekday,1.0
2273,trottinette,2,6,22,weekday,1.25
2274,trottinette,2,6,23,weekday,1.0
2275,trottinette,3,3,8,weekday,1.0
2276,trottinette,3,3,13,weekday,1.0
2277,trottinette,3,3,14,weekday,1.0
2278,trottinette,3,6,8,weekday,1.0
2279,trottinette,3,6,9,weekday,1.6666666666666667
2280,trottinette,3,6,10,weekday,1.0
2281,trottinette,3,6,11,weekday,1.0
2282,trottinette,3,6,12,weekend,1.0
2283,trottinette,3,6,12,weekday,1.0
2284,trottinette,3,6,14,weekday,1.0
2285,trottinette,3,6,15,weekday,1.0
2286,trottinette,3,6,17,weekday,1.0
2287,trottinette,3,6,18,weekend,1.0
2288,trottinette,3,6,21,weekday,1.0
2289,trottinette,4,2,15,weekday,1.0
2290,trottinette,4,2,17,weekday,1.0
2291,trottinette,4,2,21,weekday,1.0
2292,trottinette,4,5,7,weekday,1.0
2293,trottinette,4,5,8,weekday,1.6428571428571428
2294,trottinette,4,5,9,weekday,1.8666666666666667
2295,trottinette,4,5,10,weekend,1.0
2296,trottinette,4,5,10,weekday,1.0
2297,trottinette,4,5,11,weekend,1.0
2298,trottinette,4,5,11,weekday,1.0
2299,trottinette,4,5,12,weekend,1.0
2300,trottinette,4,5,12,weekday,1.0
2301,trottinette,4,5,13,weekend,1.0
2302,trottinette,4,5,13,weekday,1.0
2303,trottinette,4,5,14,weekend,1.0
2304,trottinette,4,5,14,weekday,1.0
2305,trottinette,4,5,15,weekday,1.0
2306,trottinette,4,5,16,weekday,1.0
2307,trottinette,4,5,17,weekday,1.0
2308,trottinette,4,5,18,weekday,1.0
2309,trottinette,4,6,9,weekday,1.0
2310,trottinette,4,6,10,weekend,1.0
2311,trottinette,4,6,17,weekday,1.0
2312,trottinette,5,3,9,weekday,1.0
2313,trottinette,5,3,10,weekday,1.0
2314,trottinette,5,3,12,weekend,1.0
2315,trottinette,5,3,12,weekday,1.0
2316,trottinette,5,3,13,weekday,1.0
2317,trottinette,5,3,17,weekend,1.0
2318,trottinette,5,3,19,weekday,1.0
2319,trottinette,5,4,7,weekday,1.0
2320,trottinette,5,4,8,weekday,1.0
2321,trottinette,5,4,9,weekday,1.5
2322,trottinette,5,4,14,weekday,1.0
2323,trottinette,5,5,5,weekday,1.0
2324,trottinette,5,5,7,weekday,2.0
2325,trottinette,5,5,8,weekend,1.3333333333333333
2326,trottinette,5,5,8,weekday,3.6666666666666665
2327,trottinette,5,5,9,weekend,1.2
2328,trottinette,5,5,9,weekday,5.157894736842105
2329,trottinette,5,5,10,weekend,2.6666666666666665
2330,trottinette,5,5,10,weekday,2.411764705882353
2331,trottinette,5,5,11,weekend,1.75
2332,trottinette,5,5,11,weekday,2.25
2333,trottinette,5,5,12,weekend,1.75
2334,trottinette,5,5,12,weekday,2.0
2335,trottinette,5,5,13,weekend,1.5
2336,trottinette,5,5,13,weekday,2.5454545454545454
2337,trottinette,5,5,14,weekend,1.25
2338,trottinette,5,5,14,weekday,2.076923076923077
2339,trottinette,5,5,15,weekend,2.3333333333333335
2340,trottinette,5,5,15,weekday,2.0
2341,trottinette,5,5,16,weekend,1.4
2342,trottinette,5,5,16,weekday,1.8888888888888888
2343,trottinette,5,5,17,weekend,1.0
2344,trottinette,5,5,17,weekday,2.0
2345,trottinette,5,5,18,weekday,1.2857142857142858
2346,trottinette,5,5,19,weekend,1.0
2347,trottinette,5,5,19,weekday,1.0
2348,trottinette,5,5,20,weekday,1.0
2349,trottinette,5,5,21,weekday,1.5
2350,trottinette,5,5,22,weekday,1.0
2351,trottinette,5,5,23,weekday,1.0
2352,trottinette,5,6,7,weekday,1.0
2353,trottinette,5,6,8,weekend,1.0
2354,trottinette,5,6,8,weekday,1.125
2355,trottinette,5,6,9,weekday,1.8
2356,trottinette,5,6,10,weekend,1.0
2357,trottinette,5,6,10,weekday,1.0
2358,trottinette,5,6,11,weekend,1.0
2359,trottinette,5,6,11,weekday,1.3333333333333333
2360,trottinette,5,6,12,weekday,1.3333333333333333
2361,trottinette,5,6,13,weekend,1.0
2362,trottinette,5,6,13,weekday,1.0
2363,trottinette,5,6,14,weekend,1.0
2364,trottinette,5,6,14,weekday,1.0
2365,trottinette,5,6,15,weekend,1.5
2366,trottinette,5,6,15,weekday,1.2
2367,trottinette,5,6,16,weekday,1.0
2368,trottinette,5,6,17,weekend,1.0
2369,trottinette,5,6,17,weekday,1.0
2370,trottinette,5,6,18,weekday,1.0
2371,trottinette,6,4,16,weekend,1.0
2372,truck,1,1,0,weekday,1.0
2373,truck,1,1,1,weekday,1.0
2374,truck,1,1,2,weekday,1.0
2375,truck,1,1,3,weekday,1.0
2376,truck,1,1,4,weekday,1.2
2377,truck,1,1,5,weekend,1.0
2378,truck,1,1,5,weekday,2.0833333333333335
2379,truck,1,1,6,weekend,1.8
2380,truck,1,1,6,weekday,5.2
2381,truck,1,1,7,weekend,3.0
2382,truck,1,1,7,weekday,16.38095238095238
2383,truck,1,1,8,weekend,4.857142857142857
2384,truck,1,1,8,weekday,33.523809523809526
2385,truck,1,1,9,weekend,5.444444444444445
2386,truck,1,1,9,weekday,34.333333333333336
2387,truck,1,1,10,weekend,6.555555555555555
2388,truck,1,1,10,weekday,36.666666666666664
2389,truck,1,1,11,weekend,7.777777777777778
2390,truck,1,1,11,weekday,32.95238095238095
2391,truck,1,1,12,weekend,7.571428571428571
2392,truck,1,1,12,weekday,25.523809523809526
2393,truck,1,1,13,weekend,7.111111111111111
2394,truck,1,1,13,weekday,26.38095238095238
2395,truck,1,1,14,weekend,4.111111111111111
2396,truck,1,1,14,weekday,25.523809523809526
2397,truck,1,1,15,weekend,3.3333333333333335
2398,truck,1,1,15,weekday,21.523809523809526
2399,truck,1,1,16,weekend,2.7142857142857144
2400,truck,1,1,16,weekday,12.857142857142858
2401,truck,1,1,17,weekend,2.2
2402,truck,1,1,17,weekday,7.428571428571429
2403,truck,1,1,18,weekend,1.75
2404,truck,1,1,18,weekday,3.0
2405,truck,1,1,19,weekend,1.0
2406,truck,1,1,19,weekday,2.6315789473684212
2407,truck,1,1,20,weekend,1.5
2408,truck,1,1,20,weekday,1.9333333333333333
2409,truck,1,1,21,weekend,1.0
2410,truck,1,1,21,weekday,1.8571428571428572
2411,truck,1,1,22,weekend,1.0
2412,truck,1,1,22,weekday,2.0
2413,truck,1,1,23,weekend,1.0
2414,truck,1,1,23,weekday,1.5714285714285714
2415,truck,1,3,0,weekend,1.0
2416,truck,1,3,0,weekday,2.5
2417,truck,1,3,1,weekday,1.0
2418,truck,1,3,2,weekday,1.2222222222222223
2419,truck,1,3,3,weekend,1.25
2420,truck,1,3,3,weekday,1.8888888888888888
2421,truck,1,3,4,weekend,2.0
2422,truck,1,3,4,weekday,1.1538461538461537
2423,truck,1,3,5,weekend,1.5
2424,truck,1,3,5,weekday,2.176470588235294
2425,truck,1,3,6,weekend,1.1666666666666667
2426,truck,1,3,6,weekday,2.888888888888889
2427,truck,1,3,7,weekend,2.7142857142857144
2428,truck,1,3,7,weekday,6.2
2429,truck,1,3,8,weekend,7.444444444444445
2430,truck,1,3,8,weekday,14.619047619047619
2431,truck,1,3,9,weekend,4.75
2432,truck,1,3,9,weekday,11.0
2433,truck,1,3,10,weekend,13.88888888888889
2434,truck,1,3,10,weekday,23.047619047619047
2435,truck,1,3,11,weekend,3.3333333333333335
2436,truck,1,3,11,weekday,18.904761904761905
2437,truck,1,3,12,weekend,2.6666666666666665
2438,truck,1,3,12,weekday,9.285714285714286
2439,truck,1,3,13,weekend,2.75
